SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1949880,213285,-41,9.0,0.0,Completed,0,0
2819862,328257,-27,18.0,5.0,Active,0,0
1271457,101517,-91,10.0,6.0,Active,0,0
1306265,231380,-70,10.0,0.0,Active,0,0
1383179,282495,-78,18.0,14.0,Active,0,0
1856768,104179,-12,12.0,7.0,Active,0,0
1780032,298219,-19,48.0,44.0,Active,0,0
2228976,166960,-47,4.0,4.0,Active,0,0
2153580,317770,-5,10.0,3.0,Active,0,0
2051263,190898,-68,10.0,7.0,Active,0,0
1591891,238053,-22,54.0,53.0,Active,0,0
2704319,209755,-46,24.0,0.0,Active,0,0
2704605,336813,-41,18.0,18.0,Active,0,0
1136591,353868,-50,7.0,5.0,Active,0,0
2725081,158498,-73,60.0,57.0,Active,0,0
1793165,370393,-29,24.0,19.0,Active,0,0
2387805,326609,-47,12.0,6.0,Active,0,0
2579671,361553,-70,12.0,3.0,Active,0,0
2842256,191477,-9,12.0,2.0,Active,0,0
2478134,249932,-22,24.0,3.0,Active,0,0
2162664,440477,-20,24.0,11.0,Active,0,0
2165784,148851,-9,10.0,9.0,Active,0,0
1562646,390000,-23,10.0,9.0,Active,0,0
2244752,106876,-42,10.0,10.0,Active,0,0
1078324,399470,-9,12.0,7.0,Active,0,0
1468820,445482,-54,14.0,9.0,Active,0,0
1359471,135005,-28,2.0,0.0,Completed,0,0
1410323,235183,-37,24.0,2.0,Active,0,0
1435115,198316,-62,24.0,3.0,Active,0,0
2113468,233703,-11,4.0,0.0,Completed,0,0
2415483,276742,-50,9.0,7.0,Active,0,0
2509044,331631,-31,12.0,9.0,Active,0,0
1522096,426241,-18,30.0,29.0,Active,0,0
2239076,247408,-28,36.0,29.0,Active,0,0
1204772,428408,-5,6.0,1.0,Active,0,0
1056639,414823,-15,14.0,10.0,Active,0,0
2246683,379244,-8,12.0,4.0,Active,0,0
2783323,378747,-24,24.0,16.0,Active,0,0
2260429,400514,-7,6.0,1.0,Active,0,0
2698088,202391,-1,24.0,21.0,Active,0,0
1004347,326850,-41,6.0,0.0,Completed,0,0
2394603,346370,-36,24.0,13.0,Active,0,0
1564229,132936,-3,10.0,7.0,Active,0,0
2687111,358231,-13,21.0,0.0,Completed,0,0
1898641,305845,-88,4.0,0.0,Active,0,0
1412391,211172,-5,36.0,2.0,Active,0,0
2500258,273838,-4,12.0,5.0,Active,0,0
1690587,318055,-81,9.0,6.0,Active,0,0
2328121,283531,-58,6.0,5.0,Active,0,0
1825653,413850,-17,10.0,9.0,Active,0,0
2818435,352168,-69,12.0,0.0,Active,8,8
2796751,307263,-24,48.0,45.0,Active,0,0
2290865,234012,-82,8.0,0.0,Active,1,1
2717764,256994,-15,24.0,24.0,Active,0,0
1560575,290495,-70,8.0,8.0,Active,0,0
2537794,322315,-64,12.0,7.0,Active,0,0
1698153,170630,-80,20.0,4.0,Active,3,0
1232390,224541,-65,60.0,48.0,Active,0,0
1906156,103820,-18,36.0,30.0,Active,0,0
2594225,411576,-22,6.0,0.0,Completed,0,0
1103145,279048,-55,10.0,0.0,Active,0,0
2144969,381172,-12,24.0,22.0,Active,0,0
2769487,140823,-45,12.0,2.0,Active,0,0
2260380,221280,-3,54.0,26.0,Active,0,0
1210229,312456,-67,12.0,7.0,Active,0,0
1312801,409713,-35,6.0,0.0,Completed,0,0
2206457,249409,-36,60.0,43.0,Active,0,0
1516261,296088,-11,12.0,5.0,Active,0,0
2204759,180172,-3,30.0,5.0,Active,0,0
1802369,413637,-96,3.0,1.0,Active,0,0
2033814,226658,-1,30.0,2.0,Active,0,0
2065711,324525,-16,12.0,6.0,Active,0,0
1658830,315972,-29,24.0,20.0,Active,0,0
2360942,192208,-29,18.0,16.0,Active,0,0
1009628,235730,-71,8.0,2.0,Active,0,0
1056071,205405,-28,12.0,12.0,Active,0,0
2682553,230172,-75,10.0,1.0,Active,0,0
1055793,116537,-62,6.0,1.0,Active,0,0
1877408,108147,-41,24.0,16.0,Active,0,0
1230055,136413,-22,10.0,10.0,Active,0,0
1659077,376298,-23,48.0,48.0,Active,0,0
1745924,336907,-42,24.0,17.0,Active,0,0
1844760,408092,-45,11.0,0.0,Completed,0,0
2490958,175863,-18,6.0,2.0,Active,0,0
1678207,312963,-4,37.0,16.0,Active,0,0
2688197,320704,-21,18.0,17.0,Active,0,0
1907096,296571,-31,10.0,5.0,Active,0,0
2828046,198006,-2,60.0,53.0,Active,0,0
2424536,256568,-4,4.0,0.0,Completed,0,0
2126434,164198,-50,24.0,15.0,Active,0,0
1125985,130664,-8,10.0,2.0,Active,0,0
2132767,178447,-25,12.0,12.0,Active,0,0
1118687,397683,-29,18.0,18.0,Active,0,0
1586311,273089,-2,24.0,10.0,Active,0,0
2473037,345320,-34,6.0,6.0,Active,0,0
1768270,205626,-4,12.0,12.0,Active,0,0
2048303,351073,-7,24.0,12.0,Active,0,0
1121427,398197,-96,10.0,10.0,Active,0,0
2243955,429975,-8,24.0,20.0,Active,0,0
2525006,384384,-1,36.0,13.0,Active,0,0
1830970,196394,-7,24.0,22.0,Active,0,0
2245437,392265,-26,3.0,0.0,Completed,0,0
1187273,216150,-60,17.0,15.0,Active,0,0
1268540,455014,-47,18.0,5.0,Active,0,0
2597379,311128,-7,12.0,8.0,Active,0,0
2123234,142560,-82,8.0,6.0,Active,0,0
2165484,242412,-14,36.0,30.0,Active,0,0
1013514,305218,-70,16.0,13.0,Signed,0,0
2835089,257434,-61,24.0,8.0,Active,0,0
2322855,266058,-60,12.0,12.0,Active,0,0
1202417,214293,-18,24.0,19.0,Active,0,0
2130499,338759,-51,8.0,4.0,Active,0,0
2642682,302774,-3,60.0,39.0,Active,0,0
2792438,104995,-67,12.0,6.0,Active,0,0
1334660,399844,-15,13.0,4.0,Active,0,0
1411314,356270,-22,12.0,8.0,Active,0,0
2356947,157685,-91,10.0,10.0,Active,0,0
2394902,116741,-11,18.0,6.0,Active,0,0
1978586,142822,-57,10.0,8.0,Active,0,0
1716378,325682,-91,10.0,10.0,Active,0,0
2206145,358429,-8,12.0,8.0,Active,0,0
1648016,188760,-10,10.0,7.0,Active,0,0
1295984,440323,-39,12.0,7.0,Active,0,0
1896234,275229,-18,18.0,7.0,Active,0,0
1874086,293120,-2,36.0,20.0,Active,0,0
1822622,454869,-17,24.0,17.0,Active,0,0
1363722,312893,-51,10.0,2.0,Active,0,0
1415467,160745,-4,12.0,7.0,Active,0,0
1206170,114443,-67,12.0,5.0,Active,0,0
1942174,164903,-17,6.0,2.0,Active,0,0
1595778,276071,-8,24.0,22.0,Active,0,0
1928649,298019,-4,10.0,8.0,Active,0,0
2216602,213783,-29,24.0,22.0,Active,0,0
2575190,158081,-80,10.0,10.0,Signed,0,0
1954553,116911,-10,15.0,0.0,Active,0,0
1950540,421981,-33,18.0,18.0,Active,0,0
2095385,201521,-62,6.0,3.0,Active,0,0
2127101,424904,-36,24.0,24.0,Active,0,0
2835038,305346,-26,6.0,1.0,Active,0,0
2640622,389912,-2,4.0,2.0,Active,0,0
1495628,340316,-27,12.0,11.0,Active,0,0
1029971,106512,-79,10.0,4.0,Active,0,0
2638317,342124,-21,10.0,3.0,Active,0,0
1643339,101466,-5,10.0,8.0,Active,0,0
1003288,414153,-51,18.0,18.0,Active,0,0
2438207,336132,-51,6.0,5.0,Active,0,0
1545330,108277,-80,12.0,8.0,Active,7,0
1973952,302093,-66,4.0,1.0,Active,0,0
1035370,112397,-5,11.0,0.0,Completed,0,0
1442413,197983,-52,24.0,21.0,Active,0,0
2029908,348338,-58,24.0,19.0,Active,0,0
1409947,331812,-6,48.0,37.0,Active,0,0
1361202,345328,-10,30.0,29.0,Active,0,0
1973474,279783,-4,24.0,11.0,Active,0,0
1635768,320395,-16,36.0,31.0,Active,0,0
2797308,339437,-21,12.0,9.0,Active,0,0
1603458,450135,-96,6.0,0.0,Active,40,0
1681552,343791,-21,24.0,18.0,Active,0,0
1132258,107079,-19,18.0,12.0,Active,0,0
1693089,352359,-86,4.0,1.0,Active,0,0
2702244,180202,-3,18.0,14.0,Active,0,0
1976764,301222,-31,18.0,0.0,Completed,0,0
2712186,222467,-26,12.0,5.0,Active,0,0
2700638,388042,-68,4.0,0.0,Completed,0,0
2284361,202213,-7,30.0,15.0,Active,0,0
1289289,209852,-57,9.0,4.0,Active,0,0
2065931,199658,-7,24.0,8.0,Active,0,0
1877243,222362,-5,12.0,9.0,Active,0,0
1267107,188949,-10,24.0,13.0,Active,0,0
1792800,165910,-2,12.0,12.0,Active,0,0
2220363,175621,-6,30.0,18.0,Active,6,6
1494158,163052,-63,18.0,15.0,Active,0,0
2582361,356771,-7,10.0,5.0,Active,0,0
1686553,173380,-7,12.0,6.0,Active,0,0
2592629,148823,-58,12.0,3.0,Active,0,0
1053013,212938,-17,12.0,5.0,Active,0,0
2083662,230049,-17,12.0,11.0,Active,0,0
1643223,452709,-51,4.0,1.0,Active,0,0
2158122,204622,-9,6.0,6.0,Active,0,0
2372125,151477,-19,8.0,0.0,Completed,0,0
1113177,439474,-11,12.0,0.0,Active,0,0
1027546,430870,-62,8.0,6.0,Active,0,0
2825151,260089,-72,8.0,5.0,Active,0,0
2371177,320846,-20,12.0,12.0,Active,0,0
2677567,187984,-13,6.0,3.0,Active,0,0
1575146,289556,-34,10.0,0.0,Completed,0,0
1730971,373187,-65,18.0,13.0,Active,0,0
2414317,191925,-4,36.0,19.0,Active,0,0
1467780,240565,-46,10.0,3.0,Active,0,0
2446631,246638,-88,8.0,0.0,Active,0,0
2032477,260579,-3,6.0,0.0,Completed,0,0
1193411,132256,-66,12.0,6.0,Active,0,0
2824866,232047,-43,24.0,9.0,Active,0,0
1556016,410581,-93,10.0,8.0,Active,0,0
1945023,280188,-18,48.0,29.0,Active,0,0
1208857,215564,-45,12.0,4.0,Active,0,0
2461731,281950,-13,24.0,7.0,Active,0,0
1462652,273189,-77,8.0,2.0,Active,0,0
1774842,312211,-17,18.0,15.0,Active,0,0
2162183,438177,-6,24.0,8.0,Active,0,0
2768169,453543,-32,14.0,12.0,Active,0,0
1676283,209364,-11,6.0,1.0,Active,0,0
1465035,285879,-66,13.0,10.0,Active,0,0
2080670,197231,-91,6.0,3.0,Active,0,0
2179014,391476,-32,10.0,10.0,Active,0,0
1233337,214688,-57,10.0,2.0,Active,0,0
1413664,258068,-22,24.0,22.0,Active,0,0
1193216,352601,-57,24.0,17.0,Active,0,0
1280339,313399,-11,36.0,27.0,Active,0,0
1716262,369878,-53,6.0,6.0,Active,0,0
1130457,141458,-9,12.0,6.0,Active,0,0
2413741,274711,-8,12.0,11.0,Active,0,0
2701452,404749,-24,6.0,3.0,Active,0,0
1675338,243490,-11,6.0,3.0,Active,0,0
1388814,208921,-23,12.0,11.0,Active,0,0
2585380,118103,-8,24.0,24.0,Active,0,0
1444942,347612,-48,16.0,10.0,Active,11,11
1388821,224947,-96,12.0,12.0,Active,0,0
1009423,286631,-36,30.0,27.0,Active,0,0
2055880,394112,-36,12.0,8.0,Active,0,0
1310834,107910,-13,36.0,15.0,Active,0,0
2638412,192811,-1,12.0,3.0,Active,0,0
2504697,280981,-18,24.0,12.0,Active,0,0
2029122,192233,-20,42.0,30.0,Active,0,0
1435075,209409,-51,12.0,7.0,Active,0,0
2553668,274710,-90,10.0,9.0,Active,0,0
2800978,397401,-57,12.0,11.0,Active,0,0
1290436,447849,-18,6.0,5.0,Active,0,0
2241114,209885,-36,12.0,10.0,Active,0,0
1589501,156804,-12,18.0,11.0,Active,0,0
2415136,416905,-62,12.0,12.0,Active,0,0
2479908,450013,-52,12.0,0.0,Completed,0,0
1937183,414527,-12,12.0,7.0,Active,0,0
2334846,140218,-7,36.0,5.0,Active,0,0
2372467,415816,-35,12.0,4.0,Active,0,0
1773117,340198,-25,10.0,8.0,Active,0,0
2069252,190108,-34,6.0,1.0,Active,0,0
2540060,322699,-14,6.0,5.0,Active,0,0
2121191,455697,-6,9.0,0.0,Completed,0,0
1423415,387767,-10,42.0,19.0,Active,0,0
1553031,206390,-2,24.0,17.0,Active,0,0
1770658,452064,-52,10.0,2.0,Active,0,0
1470345,128970,-56,24.0,20.0,Active,0,0
2409221,347825,-3,42.0,18.0,Active,0,0
1751491,253816,-21,24.0,16.0,Active,0,0
1420992,193435,-26,6.0,6.0,Active,0,0
1824218,172931,-77,10.0,2.0,Active,0,0
1629975,126105,-33,24.0,20.0,Active,0,0
1642743,134215,-68,36.0,12.0,Active,0,0
1112553,107912,-17,24.0,11.0,Active,0,0
2387651,429610,-78,12.0,8.0,Active,0,0
2387097,232916,-35,12.0,8.0,Active,0,0
1366895,154152,-10,18.0,14.0,Active,0,0
1133567,308461,-9,72.0,10.0,Active,0,0
1785257,107722,-73,12.0,6.0,Active,0,0
2677264,101437,-28,36.0,34.0,Active,0,0
1822942,264836,-51,11.0,6.0,Active,0,0
2188548,145345,-27,24.0,23.0,Active,0,0
1150152,329825,-10,12.0,10.0,Active,0,0
1467593,205804,-47,24.0,14.0,Active,0,0
1826413,351736,-64,10.0,3.0,Active,0,0
1330957,146006,-31,24.0,23.0,Active,0,0
2621578,171075,-15,36.0,24.0,Active,0,0
2408256,325937,-94,6.0,6.0,Active,0,0
2683482,447527,-30,16.0,11.0,Active,0,0
2107559,374842,-12,36.0,27.0,Active,0,0
1252377,420637,-90,12.0,8.0,Active,0,0
1475249,420235,-13,8.0,2.0,Active,0,0
2204747,377104,-3,30.0,22.0,Active,0,0
1503559,168405,-87,10.0,3.0,Active,0,0
1796763,114583,-82,24.0,24.0,Signed,0,0
1869205,305620,-85,6.0,4.0,Active,0,0
2110994,443688,-23,18.0,10.0,Active,0,0
2015191,328997,-3,6.0,6.0,Active,0,0
1621617,419645,-56,10.0,10.0,Active,0,0
1518795,401803,-15,6.0,0.0,Completed,0,0
1510325,343290,-64,12.0,1.0,Active,0,0
2490683,350908,-3,10.0,0.0,Active,449,0
1572115,259150,-5,,,Returned to the store,0,0
1083348,393097,-83,11.0,10.0,Active,0,0
1497496,307858,-5,18.0,18.0,Active,0,0
1947318,411202,-94,14.0,14.0,Active,0,0
1012370,273751,-79,12.0,6.0,Active,0,0
1937989,202011,-3,8.0,0.0,Completed,0,0
2805026,272857,-86,4.0,4.0,Active,0,0
1596134,163416,-33,10.0,9.0,Active,0,0
2677322,159924,-68,10.0,5.0,Active,0,0
2499705,134036,-74,24.0,13.0,Active,0,0
2346450,400982,-2,12.0,0.0,Active,0,0
1470034,221062,-46,12.0,0.0,Active,803,0
1592702,415639,-15,30.0,10.0,Active,0,0
1025179,326233,-6,24.0,17.0,Active,0,0
1836825,219827,-14,36.0,32.0,Active,0,0
1030960,377378,-92,10.0,3.0,Active,0,0
2503096,121649,-5,12.0,0.0,Completed,0,0
1549596,336913,-80,10.0,10.0,Active,0,0
1056261,211267,-56,12.0,0.0,Active,0,0
2369384,281581,-13,36.0,29.0,Active,0,0
1320960,261226,-15,42.0,32.0,Active,0,0
1676913,178535,-20,48.0,42.0,Active,0,0
1084133,393112,-20,18.0,1.0,Active,0,0
1952458,100898,-29,9.0,0.0,Completed,0,0
2049107,151755,-56,11.0,2.0,Active,0,0
2307088,455182,-47,10.0,4.0,Active,0,0
1926714,354195,-13,24.0,23.0,Active,0,0
2513693,271349,-5,24.0,16.0,Active,0,0
1204824,158257,-65,18.0,10.0,Active,0,0
1443689,301235,-32,10.0,5.0,Active,0,0
2181249,253629,-35,12.0,10.0,Active,0,0
2102958,201905,-58,14.0,12.0,Active,0,0
1541483,269362,-25,10.0,7.0,Active,0,0
2416300,310206,-23,10.0,10.0,Active,0,0
1316182,334436,-19,36.0,35.0,Active,0,0
1232947,364815,-39,8.0,7.0,Active,0,0
1045722,166690,-9,6.0,4.0,Active,0,0
1890446,332045,-34,12.0,9.0,Active,0,0
1780021,173599,-16,48.0,44.0,Active,0,0
2575012,191381,-5,36.0,34.0,Active,0,0
1054782,244467,-16,18.0,14.0,Active,0,0
1641195,111999,-3,18.0,11.0,Active,0,0
1646742,309675,-14,24.0,19.0,Active,0,0
1226363,397665,-21,12.0,11.0,Active,0,0
1901863,432817,-27,36.0,24.0,Active,0,0
1082009,153917,-33,12.0,5.0,Active,0,0
2117129,378459,-5,48.0,34.0,Active,0,0
1518638,275713,-56,9.0,5.0,Active,0,0
2174089,287687,-15,18.0,17.0,Active,0,0
1640657,452590,-48,30.0,29.0,Active,0,0
2102553,168615,-51,12.0,8.0,Active,0,0
1295679,300500,-7,11.0,4.0,Active,0,0
1599524,143617,-9,12.0,3.0,Active,0,0
1389375,241013,-27,24.0,3.0,Active,0,0
1739943,433476,-31,13.0,10.0,Active,9,9
2407637,251913,-9,18.0,2.0,Active,0,0
1210969,371491,-3,7.0,0.0,Completed,0,0
2331085,326763,-58,12.0,7.0,Active,0,0
1538232,263539,-51,12.0,3.0,Active,0,0
1309050,288595,-86,9.0,3.0,Active,0,0
1568795,249625,-61,10.0,1.0,Active,0,0
1546547,143339,-6,24.0,7.0,Active,0,0
1878763,374061,-92,8.0,5.0,Active,0,0
2522575,273339,-41,12.0,4.0,Active,0,0
1920997,258946,-19,36.0,34.0,Active,0,0
2073196,298248,-73,10.0,7.0,Active,0,0
1283014,243543,-28,18.0,15.0,Active,0,0
1132853,268349,-34,6.0,5.0,Active,0,0
2773914,379891,-13,12.0,7.0,Active,0,0
2585775,384815,-92,10.0,4.0,Active,0,0
1277819,222383,-35,36.0,35.0,Active,0,0
1095040,422288,-15,48.0,46.0,Active,0,0
1590071,305825,-96,8.0,4.0,Active,0,0
1495819,182716,-21,18.0,16.0,Active,0,0
2767990,103985,-20,30.0,18.0,Active,0,0
1942224,223990,-35,6.0,1.0,Active,0,0
1309068,336534,-9,12.0,12.0,Active,0,0
1328225,179722,-30,30.0,24.0,Active,0,0
1861289,421933,-4,12.0,7.0,Active,0,0
2323279,193552,-26,36.0,33.0,Active,0,0
2190238,437052,-15,12.0,10.0,Active,0,0
1157569,286588,-37,5.0,0.0,Completed,0,0
2258583,393783,-56,12.0,11.0,Active,0,0
1443600,128284,-88,12.0,12.0,Active,0,0
1624421,177745,-25,12.0,4.0,Active,0,0
1202375,380238,-19,60.0,56.0,Active,0,0
1372144,284817,-47,12.0,11.0,Active,0,0
1444625,229017,-37,11.0,0.0,Completed,0,0
1612954,217979,-16,16.0,12.0,Active,0,0
2741676,236989,-81,18.0,16.0,Active,0,0
2629534,261887,-8,12.0,11.0,Active,0,0
1603049,412453,-22,12.0,10.0,Active,0,0
1891200,298831,-23,24.0,21.0,Active,0,0
2571667,429469,-19,24.0,19.0,Active,0,0
1715814,129563,-5,12.0,7.0,Active,0,0
2006713,205632,-29,6.0,2.0,Active,0,0
1492711,159324,-9,12.0,6.0,Active,0,0
1881754,444177,-7,12.0,11.0,Active,0,0
1995227,387966,-85,15.0,7.0,Active,0,0
1205849,178587,-70,10.0,3.0,Active,0,0
2430641,309780,-13,24.0,12.0,Active,0,0
1782519,368103,-90,12.0,1.0,Active,0,0
1438707,192007,-56,12.0,9.0,Active,0,0
1831371,209180,-14,6.0,0.0,Active,0,0
2386521,351142,-55,24.0,20.0,Active,0,0
1268267,366366,-19,10.0,9.0,Active,0,0
1785442,449344,-39,12.0,8.0,Active,0,0
1212091,137962,-76,8.0,1.0,Active,0,0
2092830,396260,-15,12.0,5.0,Active,0,0
1384068,384704,-73,12.0,3.0,Active,0,0
2559357,400779,-15,14.0,5.0,Active,0,0
2173395,291493,-10,36.0,21.0,Active,0,0
2511351,162919,-95,10.0,0.0,Completed,0,0
2710182,370880,-16,36.0,22.0,Active,0,0
1210965,211564,-31,30.0,29.0,Active,0,0
1310031,358743,-47,12.0,0.0,Active,193,0
1866039,352647,-11,48.0,20.0,Active,0,0
2238242,167958,-5,6.0,6.0,Active,0,0
2228484,283630,-49,5.0,4.0,Active,0,0
2508628,385479,-74,12.0,11.0,Active,0,0
1360639,225472,-41,10.0,9.0,Active,0,0
2682883,389389,-7,36.0,19.0,Active,0,0
1187752,404145,-11,36.0,33.0,Active,0,0
1824831,251588,-18,12.0,8.0,Active,0,0
2841486,141383,-34,14.0,11.0,Active,0,0
1844394,302666,-49,10.0,3.0,Active,0,0
1548192,257799,-91,10.0,4.0,Active,0,0
2397582,134121,-72,10.0,1.0,Active,0,0
2494972,146269,-21,36.0,32.0,Active,0,0
2552319,158347,-10,,,Signed,0,0
1305136,425889,-38,18.0,4.0,Active,0,0
2340044,355550,-27,,,Returned to the store,0,0
1642170,223431,-53,12.0,11.0,Active,0,0
1824124,332905,-60,12.0,8.0,Active,0,0
1877642,289331,-16,30.0,22.0,Active,0,0
1125172,342865,-55,6.0,1.0,Active,0,0
1600221,365579,-86,4.0,4.0,Active,0,0
1139295,352510,-77,8.0,2.0,Active,0,0
1550726,120808,-21,24.0,11.0,Active,0,0
1883065,423225,-43,12.0,0.0,Completed,0,0
2497201,193148,-66,12.0,11.0,Active,0,0
2137387,362980,-15,18.0,5.0,Active,0,0
1891127,160580,-41,24.0,23.0,Active,0,0
1315047,324159,-28,12.0,10.0,Active,0,0
2354388,356587,-53,9.0,1.0,Active,0,0
2536968,298950,-74,12.0,9.0,Active,0,0
2002983,116145,-13,36.0,27.0,Active,0,0
1610540,402150,-51,18.0,3.0,Active,0,0
2235382,138922,-22,8.0,5.0,Active,0,0
1766547,410345,-2,24.0,11.0,Active,0,0
1445014,220827,-32,24.0,24.0,Active,0,0
2618830,125501,-90,12.0,11.0,Active,0,0
2500248,290882,-67,12.0,6.0,Active,0,0
1408979,246718,-20,30.0,28.0,Active,0,0
2396684,281802,-38,18.0,6.0,Active,0,0
1139176,432073,-39,6.0,0.0,Completed,0,0
1182735,134092,-25,24.0,19.0,Active,0,0
1312769,273754,-61,6.0,0.0,Active,408,0
1442684,151998,-11,11.0,7.0,Active,0,0
1626111,164828,-15,12.0,7.0,Active,0,0
1678249,190927,-25,12.0,0.0,Completed,0,0
1160162,275658,-27,6.0,1.0,Active,2,2
1599442,250718,-11,24.0,15.0,Active,0,0
1324154,187497,-62,9.0,6.0,Active,0,0
2001021,299477,-93,12.0,10.0,Active,0,0
1820936,432665,-20,12.0,3.0,Active,0,0
2150284,361276,-5,12.0,3.0,Active,0,0
1901637,429401,-67,18.0,17.0,Active,0,0
2229097,426288,-58,12.0,1.0,Active,0,0
1075041,392121,-12,8.0,1.0,Active,0,0
2173396,416515,-7,23.0,2.0,Active,0,0
1819064,350998,-94,12.0,4.0,Active,0,0
2730562,356775,-54,11.0,1.0,Active,4,4
1443034,229996,-11,24.0,16.0,Active,0,0
1523011,345116,-27,6.0,0.0,Completed,0,0
1134948,343976,-67,18.0,13.0,Active,0,0
2643823,161437,-28,18.0,7.0,Active,0,0
1945447,437784,-9,6.0,2.0,Active,0,0
2138189,240864,-9,24.0,10.0,Active,0,0
1056083,394042,-37,36.0,36.0,Signed,0,0
1421663,359082,-64,12.0,9.0,Active,0,0
1202454,238291,-38,12.0,12.0,Active,0,0
2058343,326232,-80,4.0,4.0,Active,0,0
2320745,191498,-2,12.0,7.0,Active,0,0
2759425,334987,-78,12.0,7.0,Active,0,0
2319549,357130,-39,36.0,26.0,Active,0,0
2745846,180692,-36,24.0,16.0,Active,0,0
2517320,304918,-58,18.0,4.0,Active,0,0
2494819,144658,-7,12.0,7.0,Active,0,0
2768536,414953,-47,12.0,9.0,Active,0,0
1817523,366012,-20,6.0,1.0,Active,15,15
2331689,223034,-2,24.0,16.0,Active,0,0
1104137,380751,-20,12.0,2.0,Active,0,0
1343527,309616,-86,4.0,3.0,Active,0,0
1659860,276796,-9,24.0,16.0,Active,0,0
1865458,373919,-15,6.0,0.0,Completed,0,0
1920335,362510,-82,4.0,2.0,Active,0,0
2801350,336587,-48,10.0,5.0,Active,0,0
1711772,268375,-82,10.0,8.0,Active,0,0
2318247,431121,-36,12.0,12.0,Active,0,0
1213699,199087,-54,12.0,7.0,Active,0,0
1626762,437910,-45,6.0,0.0,Completed,0,0
2567120,205806,-33,36.0,35.0,Active,0,0
2607651,416656,-3,24.0,20.0,Active,0,0
2671412,174672,-9,31.0,12.0,Active,0,0
2304144,287741,-21,12.0,9.0,Active,0,0
1835360,278978,-36,10.0,6.0,Active,0,0
2465101,341876,-91,5.0,0.0,Active,0,0
1644589,157921,-11,24.0,4.0,Active,0,0
1277060,107462,-3,24.0,20.0,Active,0,0
2161104,440028,-45,16.0,12.0,Active,0,0
2499618,123187,-28,4.0,0.0,Completed,0,0
2831128,120210,-7,18.0,9.0,Active,6,6
2706661,399677,-17,24.0,15.0,Active,0,0
2335753,448074,-33,48.0,46.0,Active,0,0
1045847,377119,-30,10.0,2.0,Active,0,0
1078864,170274,-52,8.0,8.0,Signed,0,0
2446214,313726,-30,12.0,4.0,Active,0,0
1268113,451725,-8,12.0,11.0,Active,0,0
1941027,339736,-36,24.0,23.0,Active,0,0
2598964,150466,-81,12.0,0.0,Active,0,0
1919155,114735,-79,10.0,4.0,Active,0,0
1193666,422366,-22,12.0,8.0,Active,0,0
2403249,405516,-77,15.0,4.0,Active,0,0
2452830,448807,-43,12.0,7.0,Active,0,0
1301773,129534,-63,10.0,4.0,Active,0,0
2394504,169985,-22,12.0,4.0,Active,0,0
2029664,396100,-90,12.0,7.0,Active,0,0
1517210,401965,-57,18.0,9.0,Active,0,0
1451467,448644,-31,24.0,16.0,Active,0,0
1678088,367078,-39,12.0,5.0,Active,0,0
2487681,146459,-8,18.0,10.0,Active,0,0
2511879,112383,-19,12.0,5.0,Active,0,0
2155778,300813,-55,6.0,2.0,Active,0,0
1895434,441961,-22,18.0,10.0,Active,0,0
2842827,161211,-4,48.0,12.0,Active,0,0
2363778,432477,-21,24.0,14.0,Active,0,0
2708236,180435,-17,18.0,5.0,Active,12,0
2600587,278253,-21,48.0,39.0,Active,0,0
1574597,210578,-7,48.0,24.0,Active,0,0
1180525,398746,-12,6.0,6.0,Active,0,0
1600681,267961,-67,10.0,7.0,Active,4,4
1064880,341726,-5,12.0,11.0,Active,0,0
2817004,279785,-15,10.0,10.0,Active,0,0
2642898,284264,-25,30.0,25.0,Active,0,0
2204603,409991,-74,17.0,1.0,Active,0,0
2764806,317897,-68,60.0,46.0,Active,0,0
2127977,288637,-58,10.0,7.0,Active,0,0
1205917,241853,-9,24.0,19.0,Active,0,0
1785349,262353,-36,24.0,22.0,Active,0,0
2257189,251588,-2,12.0,1.0,Active,0,0
2203355,141219,-20,10.0,10.0,Active,0,0
1383299,352568,-20,24.0,20.0,Active,0,0
1298868,336765,-87,10.0,3.0,Active,0,0
1590495,110473,-2,12.0,7.0,Active,0,0
1323210,420848,-18,6.0,2.0,Active,0,0
1318484,109096,-10,12.0,11.0,Active,0,0
2527744,422490,-8,12.0,9.0,Active,0,0
2765347,309574,-89,10.0,7.0,Active,0,0
2652293,358829,-50,24.0,22.0,Active,0,0
2258692,443337,-43,6.0,0.0,Completed,0,0
2134874,372958,-75,60.0,54.0,Active,0,0
2482504,229225,-50,6.0,4.0,Active,0,0
2366012,180912,-54,24.0,21.0,Active,0,0
2099662,277446,-18,6.0,5.0,Active,0,0
2149849,196625,-50,36.0,6.0,Active,0,0
2755924,212125,-2,25.0,19.0,Active,0,0
2673085,221468,-81,36.0,36.0,Active,0,0
1820980,145543,-81,4.0,2.0,Active,0,0
2119707,116541,-33,24.0,17.0,Active,0,0
1595892,108417,-17,24.0,19.0,Active,0,0
1235661,410519,-10,10.0,7.0,Active,0,0
2416720,418327,-88,6.0,0.0,Active,301,0
1030373,132268,-12,6.0,0.0,Completed,0,0
2001927,419677,-16,6.0,5.0,Active,0,0
2482560,414799,-20,18.0,11.0,Active,0,0
