SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
2732951,401792,1.0,1,-2187.0,-2210.0,2793.195,2793.195
1449663,300348,1.0,7,-437.0,-436.0,8542.395,8542.395
1794739,157656,1.0,24,-2008.0,-2006.0,9867.015,9867.015
1229524,246539,0.0,31,-56.0,-56.0,25.695,25.695
2403461,128540,1.0,7,-1080.0,-1093.0,10301.625,10301.625
2011396,374357,0.0,37,-2522.0,-2531.0,3375.0,3375.0
2671697,279997,1.0,17,-537.0,-555.0,7167.915,7167.915
1234345,383450,1.0,14,-1337.0,-1339.0,5165.1,5165.1
1518661,143452,0.0,23,-183.0,-185.0,23299.74,23299.74
2128405,303942,1.0,1,-1012.0,-1022.0,5081.49,5081.49
2391630,304371,0.0,26,-2180.0,-2198.0,4500.0,4500.0
1830050,438331,1.0,6,-76.0,-76.0,19276.11,19276.11
1283700,125328,1.0,13,-669.0,-666.0,25804.8,20250.0
1652999,249840,1.0,2,-541.0,-543.0,29337.39,29337.39
1840674,358546,1.0,1,-867.0,-877.0,12716.055,12716.055
1277263,426133,1.0,11,-601.0,-603.0,17672.67,17672.67
1531344,287967,0.0,39,-1620.0,-1620.0,4500.0,4500.0
2720472,246797,1.0,8,-1994.0,-1999.0,6524.37,6524.37
1710143,403575,1.0,8,-186.0,-211.0,14350.905,14350.905
2272259,372789,1.0,17,-1036.0,-1039.0,13802.4,13802.4
1469316,350555,0.0,104,-41.0,-41.0,902.16,902.16
2412430,136472,1.0,3,-2793.0,-2793.0,7799.985,7799.985
1461882,122377,0.0,118,-229.0,-229.0,2.835,2.835
2800927,167197,1.0,3,-705.0,-723.0,12829.59,12829.59
1919101,256398,1.0,24,-2150.0,-1743.0,7369.56,174.285
1004116,324462,0.0,24,-2636.0,-2636.0,450.0,450.0
1266101,127813,1.0,7,-602.0,-604.0,71031.78,71031.78
2829886,359269,0.0,38,-2313.0,-2313.0,6750.0,6750.0
2508033,190747,1.0,7,-230.0,-240.0,8262.63,8262.63
2391586,355828,0.0,73,-1528.0,-1528.0,3.51,3.51
2210638,410484,1.0,1,-2651.0,-2669.0,7138.44,7138.44
1213893,142236,1.0,13,-638.0,-652.0,8136.855,8136.855
2096256,157650,0.0,91,-1572.0,-1585.0,10800.0,10800.0
1374508,443353,1.0,18,-643.0,-648.0,19271.79,19271.79
1754712,318530,2.0,9,-461.0,-489.0,339913.755,339913.755
1232856,194533,0.0,32,-105.0,-105.0,1957.95,1957.95
2102144,362478,0.0,69,-1384.0,-1384.0,156.87,156.87
1471765,137761,1.0,9,-510.0,-520.0,31885.2,31885.2
2510231,444579,1.0,3,-606.0,-608.0,14926.95,14926.95
2366404,168466,0.0,65,-1320.0,-1320.0,179.325,179.325
1674835,453606,1.0,7,-361.0,-366.0,16181.91,16181.91
1391879,112681,1.0,3,-280.0,-286.0,5883.885,5883.885
1302547,411620,0.0,9,-2366.0,-2383.0,9000.0,9000.0
2749188,190621,1.0,5,-1898.0,-1913.0,6940.17,1.71
2058227,174030,1.0,4,-1276.0,-1293.0,13318.56,13318.56
1643625,230285,1.0,1,-843.0,-873.0,6513.12,6513.12
1305259,430189,0.0,6,-946.0,-946.0,326.97,326.97
1736830,230854,0.0,45,-417.0,-417.0,89.415,89.415
2671324,318930,0.0,24,-1849.0,-1849.0,4500.0,4500.0
2702030,117468,1.0,1,-865.0,-869.0,23107.5,23107.5
2341184,142521,1.0,10,-360.0,-361.0,42035.535,42035.535
1474218,199514,0.0,55,-133.0,-139.0,8612.415,8612.415
1806182,396891,1.0,3,-1546.0,-1553.0,17140.14,17140.14
1368094,115360,1.0,5,-2341.0,-2345.0,6105.87,6105.87
2726174,320553,0.0,84,-301.0,-302.0,9000.0,9000.0
2063591,274588,1.0,19,-890.0,-916.0,22114.71,7778.52
1598769,234962,0.0,45,-203.0,-203.0,3943.44,3943.44
1235159,204290,0.0,7,-148.0,-167.0,1843.425,1843.425
2388516,288277,0.0,12,-83.0,-83.0,2472.435,2472.435
1492075,441178,1.0,1,-1144.0,-1174.0,8031.24,8031.24
2552049,451973,1.0,1,-1697.0,-1672.0,4285.53,1.53
2837419,440397,0.0,93,-1576.0,-1575.0,4050.0,4050.0
2211631,186312,1.0,6,-1036.0,-1054.0,19355.085,19355.085
1065233,308895,0.0,70,-261.0,-273.0,9000.0,9000.0
2178627,408872,0.0,83,-365.0,-371.0,4500.0,4500.0
1238638,356186,1.0,9,-1189.0,-1185.0,7293.33,7283.97
1257138,379479,1.0,13,-176.0,-182.0,17495.55,17495.55
1104705,189241,1.0,14,-769.0,-773.0,11526.75,11526.75
2597702,110096,0.0,32,-1907.0,-1907.0,203.13,203.13
2360954,365823,5.0,16,-166.0,-234.0,6173.37,6173.37
1082595,324347,0.0,100,-1100.0,-1102.0,7875.0,6750.0
1419804,277372,1.0,4,-313.0,-321.0,18603.585,18603.585
2126656,294754,1.0,1,-2449.0,-2449.0,4255.65,4255.65
1872791,130460,0.0,9,-169.0,-169.0,23259.915,23112.765
1590729,388833,1.0,5,-2466.0,-2470.0,2210.895,2210.895
2227832,252250,1.0,3,-1111.0,-1124.0,8718.75,8718.75
2727209,453704,0.0,61,-42.0,-42.0,73.89,73.89
1288806,321510,0.0,24,-244.0,-244.0,50.445,50.445
1611187,166927,0.0,65,-1009.0,-1009.0,900.0,900.0
1489649,211434,1.0,4,-2590.0,-2614.0,16908.03,16544.07
2714023,116508,1.0,6,-422.0,-427.0,5978.07,5978.07
1360164,149030,1.0,6,-1048.0,-1051.0,8458.65,8458.65
2687905,373536,0.0,4,-192.0,-199.0,2304.81,2304.81
2397624,310224,1.0,5,-1310.0,-1317.0,4567.23,4567.23
1824304,101403,1.0,11,-1731.0,-1759.0,9639.9,34.56
1523741,389089,1.0,6,-476.0,-490.0,6344.415,6344.415
2626937,327813,1.0,5,-48.0,-62.0,24025.185,24025.185
2087293,126387,0.0,14,-2447.0,-2454.0,9000.0,9000.0
1644070,326832,1.0,8,-5.0,-21.0,4561.425,4561.425
2411255,402915,1.0,2,-989.0,-994.0,6447.51,6447.51
2235449,420378,0.0,54,-1747.0,-1747.0,1304.505,1304.505
2287914,420239,0.0,137,-908.0,-908.0,450.0,450.0
1411417,173733,1.0,4,-2463.0,-2468.0,4167.135,4167.135
1430849,232997,1.0,5,-2533.0,-2533.0,13556.295,13556.295
1260884,301715,1.0,3,-706.0,-714.0,10034.415,10034.415
2630515,403358,0.0,4,-243.0,-243.0,1.98,1.98
2327659,157041,1.0,3,-1710.0,-1712.0,1957.5,1957.5
1846662,280590,1.0,4,-1919.0,-1933.0,2922.84,2922.84
1999162,254656,1.0,16,-118.0,-109.0,53682.345,35661.375
2741287,392051,1.0,9,-2273.0,-2251.0,21321.99,0.045
2132206,297429,1.0,5,-1170.0,-1180.0,12938.67,12938.67
1921040,420029,1.0,5,-695.0,-695.0,54961.92,54961.92
1118756,309218,1.0,18,-633.0,-668.0,3406.59,3406.59
1929558,308070,1.0,10,-1768.0,-1799.0,4396.14,4396.14
2503991,153401,1.0,1,-1452.0,-1459.0,2094.435,2094.435
2816583,348745,1.0,3,-455.0,-461.0,11246.175,11246.175
2522830,355798,1.0,16,-161.0,-169.0,9517.32,9517.32
1722746,219476,1.0,3,-764.0,-770.0,58500.0,58500.0
2674224,276462,0.0,10,-962.0,-962.0,2.52,2.52
1684998,217800,1.0,10,-426.0,-431.0,11721.735,11721.735
1301784,316064,1.0,4,-40.0,-52.0,10224.045,10224.045
2787761,301225,0.0,1,-2029.0,-2037.0,9000.0,9000.0
1437891,215754,1.0,6,-939.0,-953.0,9537.03,9537.03
2415656,345960,0.0,46,-1313.0,-1313.0,5856.255,5856.255
1790644,204169,1.0,3,-473.0,-480.0,8770.59,8770.59
1812322,113498,0.0,18,-2682.0,-2708.0,3375.0,3375.0
2640898,188040,1.0,10,-2556.0,-2553.0,6857.55,6857.55
1698099,100434,1.0,2,-782.0,-783.0,19718.28,19718.28
1793642,290263,0.0,8,-260.0,-260.0,80811.135,80811.135
1643513,125393,1.0,4,-157.0,-166.0,4495.815,4495.815
1386201,165367,1.0,7,-868.0,-875.0,11837.025,11837.025
1537762,108184,2.0,3,-1102.0,-1100.0,10051.2,10008.675
1638846,312313,1.0,14,-337.0,-333.0,21893.265,20185.38
2241507,146939,1.0,1,-1843.0,-1843.0,8904.69,8904.69
2784380,361848,1.0,1,-2501.0,-2513.0,5317.785,5317.785
2552374,347451,0.0,21,-532.0,-532.0,23850.0,23850.0
2478545,214211,0.0,5,-117.0,-117.0,149.085,149.085
1574790,375948,0.0,11,-5.0,-6.0,8862.615,8862.615
2077434,271847,1.0,5,-108.0,-107.0,26617.86,26617.86
1817058,269647,1.0,12,-155.0,-176.0,9363.78,9363.78
1513157,113837,1.0,7,-1767.0,-1798.0,7476.615,370.755
2124890,306342,3.0,4,-748.0,-755.0,8536.5,8536.5
1276626,258442,0.0,18,-2595.0,-2595.0,58500.0,58500.0
2538588,351003,1.0,9,-1147.0,-1146.0,2693.97,2693.97
1328537,199688,4.0,14,-709.0,-727.0,24017.895,24017.895
1678128,290057,0.0,73,-1740.0,-1770.0,210.69,210.69
2116576,419511,1.0,10,-1446.0,-1439.0,6311.97,2807.73
1059555,421129,1.0,5,-201.0,-208.0,19152.45,19152.45
1327215,407605,1.0,1,-826.0,-838.0,9830.97,9830.97
1216443,383918,1.0,8,-2118.0,-2121.0,27009.0,27009.0
1307883,288477,1.0,6,-1568.0,-1570.0,6187.455,6187.455
1003339,243472,1.0,10,-776.0,-782.0,7783.155,7783.155
1076362,107212,1.0,1,-103.0,-119.0,9250.425,9250.425
1053120,288242,1.0,20,-24.0,-28.0,4497.12,4497.12
1881750,238697,1.0,5,-2920.0,-2927.0,13704.615,13704.615
1922283,394020,0.0,10,-1042.0,-1042.0,15750.0,15750.0
1794022,275391,1.0,6,-1906.0,-1931.0,2771.685,2771.685
1831009,371289,1.0,14,-427.0,-427.0,55679.355,55679.355
1801974,290741,1.0,8,-1099.0,-1106.0,10089.63,10089.63
1855503,145714,1.0,6,-1407.0,-1400.0,4301.55,2550.87
2155687,133931,0.0,86,-872.0,-872.0,8998.785,8998.785
1013203,242491,1.0,12,-1424.0,-1442.0,5521.86,5521.86
1772904,389662,0.0,48,-1451.0,-1451.0,124.965,124.965
2706065,414109,0.0,37,-75.0,-75.0,90.63,90.63
1775189,275449,1.0,1,-1241.0,-1247.0,6538.365,6538.365
1431449,349642,1.0,4,-1312.0,-1332.0,13779.405,13779.405
2225612,319372,2.0,23,-406.0,-399.0,18213.39,15063.165
2479983,377793,1.0,6,-1567.0,-1602.0,3950.46,947.7
1394087,182054,1.0,6,-857.0,-857.0,22549.815,22549.815
1870910,332262,0.0,44,-2149.0,-2170.0,6750.0,6750.0
1903476,275430,1.0,3,-799.0,-800.0,3955.68,3955.68
1950249,211784,1.0,35,-187.0,-190.0,17047.035,17047.035
2211182,255900,2.0,6,-756.0,-760.0,25408.395,25408.395
1224528,273779,0.0,3,-363.0,-363.0,1661.715,1661.715
2482721,219525,1.0,6,-545.0,-554.0,12054.87,12054.87
2418740,206567,1.0,7,-2021.0,-2026.0,4159.305,4159.305
2599942,143609,1.0,10,-1290.0,-1296.0,5070.465,5070.465
1447201,309616,0.0,13,-2841.0,-2841.0,3150.0,3150.0
2107206,186218,0.0,73,-1531.0,-1531.0,439.2,439.2
1665504,102833,2.0,10,-193.0,-196.0,25641.405,25641.405
2675612,356905,1.0,18,-282.0,-294.0,44344.755,44344.755
1793604,270751,0.0,62,-1961.0,-1971.0,9000.0,9000.0
2794020,381337,1.0,2,-629.0,-640.0,8181.315,8181.315
2194546,169692,1.0,6,-396.0,-409.0,11684.52,11684.52
1348860,370773,1.0,8,-480.0,-503.0,11721.735,558.54
2271733,441584,0.0,35,-723.0,-723.0,3148.515,3148.515
1320824,131024,1.0,5,-1485.0,-1492.0,9397.755,8875.755
2745357,365904,0.0,37,-1359.0,-1357.0,13500.0,13500.0
1853670,371955,1.0,4,-809.0,-834.0,8914.725,8914.725
1416843,308752,1.0,4,-256.0,-301.0,9192.195,9192.195
1919734,230373,0.0,38,-1998.0,-1982.0,6750.0,6750.0
1209946,319164,1.0,11,-949.0,-951.0,11521.35,11521.35
2760799,433626,1.0,7,-1147.0,-1159.0,5949.9,5949.9
2208756,188441,1.0,2,-512.0,-566.0,14379.48,102.51
2320505,353513,2.0,20,-39.0,-39.0,16293.15,16293.15
2597349,155600,1.0,10,-2597.0,-2596.0,2863.395,2853.36
1100513,167707,0.0,65,-1302.0,-1302.0,2250.0,2250.0
2438776,405755,0.0,33,-147.0,-147.0,2287.44,2287.44
2430199,259695,2.0,4,-1370.0,-1389.0,23259.42,23259.42
1949986,435270,1.0,1,-751.0,-757.0,9423.135,9423.135
1006302,259714,0.0,19,-2488.0,-2496.0,7875.0,7875.0
1665433,167824,1.0,1,-1750.0,-1766.0,5658.12,5658.12
2029110,197138,0.0,18,-120.0,-126.0,14978.34,14978.34
1690018,431528,3.0,5,-45.0,-44.0,2543.94,2543.94
2094978,195468,0.0,45,-1787.0,-1787.0,1125.0,1125.0
1471625,419616,0.0,32,-820.0,-820.0,1631.07,1631.07
1378419,434618,1.0,2,-656.0,-667.0,14122.305,14122.305
1912522,438111,0.0,77,-465.0,-3.0,1.44,1.44
1563416,168859,1.0,5,-574.0,-578.0,75527.82,75527.82
2647848,391890,1.0,1,-1786.0,-1800.0,4863.105,4863.105
2672634,453172,0.0,29,-2204.0,-2206.0,3375.0,3375.0
1156854,151577,1.0,4,-201.0,-219.0,12750.75,12750.75
2245917,275773,1.0,5,-725.0,-733.0,11071.53,11071.53
1361440,402545,0.0,14,-701.0,-701.0,7911.9,7911.9
2674540,308821,2.0,4,-893.0,-910.0,23763.735,23763.735
2817640,231576,1.0,2,-631.0,-635.0,22786.47,22786.47
2192155,107445,0.0,58,-1180.0,-1180.0,376.2,376.2
2103925,343067,1.0,2,-957.0,-954.0,25878.6,23530.185
1710316,393391,0.0,78,-354.0,-354.0,5.265,5.265
2716821,413394,1.0,9,-2178.0,-2184.0,14103.585,14103.585
1190033,119897,0.0,91,-154.0,-154.0,159.12,159.12
2058041,450005,1.0,3,-1433.0,-1443.0,14523.75,14523.75
1417379,139864,0.0,85,-483.0,-483.0,567.945,567.945
2585780,154886,1.0,11,-323.0,-325.0,15700.095,15700.095
1817501,360060,1.0,2,-1598.0,-1631.0,3377.52,3377.52
1045737,381753,1.0,3,-23.0,-43.0,8178.075,8178.075
2258512,326726,0.0,3,-2346.0,-2358.0,4500.0,4500.0
1179407,147279,1.0,2,-447.0,-460.0,29658.69,29658.69
1244227,233456,2.0,26,-46.0,-48.0,37853.28,37853.28
1687577,221114,1.0,5,-514.0,-518.0,11377.98,11377.98
1876815,318225,0.0,60,-64.0,-64.0,190.215,190.215
2336312,421230,0.0,76,-898.0,-898.0,367.155,367.155
2015656,347788,1.0,1,-1792.0,-1811.0,3292.335,3292.335
1336622,200339,1.0,7,-2091.0,-2105.0,5972.22,5972.22
2817099,377186,2.0,10,-84.0,-102.0,39376.215,39376.215
2007791,431072,1.0,3,-677.0,-684.0,14746.455,14746.455
2004650,163732,0.0,26,-122.0,-141.0,4285.8,4282.2
2374048,385359,1.0,14,-2569.0,-2573.0,8046.0,8046.0
1972677,405462,1.0,12,-1167.0,-1191.0,2196.135,2196.135
2575374,130199,0.0,13,-328.0,-336.0,6374.61,6374.61
2106818,272288,1.0,3,-1271.0,-1284.0,3899.25,3899.25
2258371,380844,1.0,13,-455.0,-450.0,19624.05,16845.975
2558622,394110,0.0,12,-1916.0,-1932.0,9000.0,9000.0
1775400,310352,1.0,4,-1331.0,-1362.0,5092.65,5092.65
1229403,455919,2.0,101,-856.0,-742.0,1350.0,1350.0
1105575,110906,0.0,95,-391.0,-394.0,13500.0,13500.0
1369612,330525,2.0,14,-828.0,-833.0,12339.45,12339.45
1993570,251439,2.0,5,-152.0,-178.0,10546.2,22500.0
1488169,342219,1.0,3,-2581.0,-2590.0,7655.625,7655.625
2804838,125082,1.0,12,-2294.0,-2322.0,12981.06,12981.06
1652840,262521,1.0,12,-583.0,-584.0,33515.235,33515.235
1302021,210546,1.0,6,-177.0,-182.0,14388.12,14388.12
1683889,418661,1.0,4,-2202.0,-2213.0,2168.505,2168.505
1929509,411946,1.0,8,-967.0,-969.0,16641.0,16641.0
2533260,358680,0.0,9,-2376.0,-2383.0,9000.0,9000.0
1537392,130810,0.0,59,-326.0,-326.0,32.535,32.535
2613809,383203,1.0,11,-1953.0,-1952.0,8768.205,8768.205
1266726,234026,1.0,3,-767.0,-785.0,9683.91,9683.91
2778716,184899,1.0,3,-1009.0,-1018.0,28873.17,28873.17
2527040,166152,2.0,11,-422.0,-427.0,10119.15,10119.15
1690072,329911,1.0,4,-1444.0,-1459.0,2875.815,2875.815
1092599,425393,0.0,42,-1689.0,-1689.0,6.075,6.075
1560879,377589,1.0,5,-82.0,-86.0,9191.52,9191.52
1487938,231957,1.0,1,-416.0,-431.0,14144.355,14144.355
1257116,267642,1.0,2,-1087.0,-1106.0,8566.785,8566.785
2392854,319388,1.0,7,-1640.0,-1666.0,3690.315,250.11
1036321,201853,0.0,48,-2627.0,-2627.0,450.0,450.0
1923621,375595,1.0,3,-1122.0,-1135.0,10057.905,10057.905
2345287,186706,0.0,10,-330.0,-330.0,190.35,190.35
1351317,366082,0.0,117,-33.0,-33.0,210.555,210.555
2225111,392142,1.0,13,-630.0,-680.0,10409.265,10409.265
1652333,192437,1.0,8,-1478.0,-1465.0,3309.48,3288.69
2260788,122102,1.0,6,-1458.0,-1462.0,7189.74,7189.74
2417710,419736,2.0,4,-889.0,-910.0,32660.37,32660.37
1434773,215015,0.0,10,-186.0,-186.0,0.585,0.585
1592376,151542,1.0,9,-2009.0,-2021.0,5455.575,5455.575
1438156,228527,1.0,6,-263.0,-313.0,3483.18,3483.18
1131125,293648,0.0,12,-174.0,-174.0,2.025,2.025
1937166,306701,1.0,10,-1038.0,-1081.0,5813.595,5813.595
1765897,374965,1.0,4,-1896.0,-1915.0,6534.81,6534.81
1416860,291035,1.0,4,-786.0,-793.0,5997.51,5997.51
1590758,312244,0.0,50,-1408.0,-1408.0,3524.355,3524.355
1970094,132056,0.0,11,-1191.0,-1190.0,7898.49,7898.49
1081120,125287,1.0,14,-91.0,-98.0,57788.73,57788.73
2363218,239425,1.0,8,-1316.0,-1314.0,25198.65,22603.05
1919222,277141,0.0,15,-2636.0,-2644.0,3375.0,3375.0
2002314,250617,1.0,3,-145.0,-165.0,9549.9,9549.9
2360649,262593,1.0,2,-523.0,-541.0,7875.495,7875.495
2331044,238687,7.0,15,-466.0,-504.0,7717.14,7717.14
2341152,339920,1.0,6,-290.0,-297.0,7931.07,7931.07
2702106,319342,0.0,113,-1361.0,-1361.0,1350.0,1350.0
2622818,197382,1.0,4,-288.0,-288.0,46600.11,46600.11
1469410,127701,1.0,6,-1026.0,-1040.0,12156.075,12156.075
2791710,123378,1.0,6,-459.0,-471.0,9423.81,9423.81
2342340,419751,1.0,16,-1053.0,-1072.0,6199.695,6199.695
1255390,436150,2.0,4,-1636.0,-1670.0,95657.76,95657.76
1766465,206554,0.0,16,-2327.0,-2312.0,3375.0,3375.0
1197618,305553,2.0,23,-54.0,-65.0,24100.2,24100.2
2418460,131349,1.0,6,-2549.0,-2550.0,8544.645,8447.49
2518506,240115,0.0,31,-1774.0,-1803.0,67.5,67.5
1725601,210515,1.0,15,-2006.0,-2003.0,12054.195,9457.425
1845066,423009,2.0,22,-607.0,-604.0,21104.55,18479.88
2801394,153377,0.0,64,-168.0,-172.0,18933.93,18933.93
2005078,166562,1.0,10,-1185.0,-1188.0,4738.905,4738.905
1471739,430681,1.0,5,-689.0,-698.0,47071.215,47071.215
2016092,213485,1.0,11,-1386.0,-1394.0,20490.165,20490.165
2234083,174802,0.0,64,-1220.0,-1220.0,1160.55,1160.55
2102114,261120,1.0,6,-2190.0,-2220.0,9591.975,47.745
1523817,376945,0.0,2,-2739.0,-2739.0,1125.0,1125.0
2300787,243215,1.0,1,-583.0,-589.0,16708.59,22503.195
1952197,352608,0.0,31,-2498.0,-2498.0,9000.0,9000.0
2636135,253131,1.0,2,-2463.0,-2463.0,2727.09,2727.09
1451819,357221,1.0,12,-1799.0,-1806.0,2736.63,2736.63
1060812,344112,1.0,4,-575.0,-588.0,64500.435,64500.435
1799022,414109,1.0,14,-225.0,-236.0,6167.745,6167.745
2425005,188712,0.0,35,-1893.0,-1923.0,1606.5,1606.5
2665161,264479,0.0,139,-364.0,-367.0,16200.0,16200.0
1574926,262843,1.0,5,-2486.0,-2491.0,10492.02,53.91
1121919,201421,1.0,6,-1814.0,-1823.0,11309.4,11309.4
1455387,339758,1.0,2,-1159.0,-1183.0,8970.615,8970.615
1782610,275100,1.0,15,-502.0,-531.0,15465.375,1350.09
1177137,102581,1.0,7,-896.0,-909.0,10002.96,10002.96
2595757,108123,1.0,7,-297.0,-312.0,8526.51,8526.51
1139720,429943,1.0,7,-1543.0,-1576.0,10832.76,19.44
1566486,231920,1.0,1,-673.0,-687.0,5277.195,5277.195
1188124,195747,0.0,42,-1087.0,-1087.0,1748.34,1748.34
1308494,236462,1.0,19,-190.0,-200.0,11431.8,11431.8
1032801,395250,1.0,3,-2443.0,-2435.0,6234.12,26.46
2462728,139081,1.0,1,-2001.0,-2007.0,6513.21,6513.21
2049117,185280,1.0,6,-277.0,-270.0,48635.595,36903.645
2120947,369073,0.0,17,-549.0,-547.0,22061.745,22061.745
2178214,345775,2.0,23,-1883.0,-1903.0,10233.0,10233.0
1550691,443716,1.0,7,-1106.0,-1129.0,2974.5,2974.5
2511810,158918,1.0,6,-1836.0,-1849.0,5294.115,5294.115
1921500,264183,1.0,1,-2456.0,-2460.0,4550.76,4550.76
2630709,334325,2.0,11,-7.0,-14.0,50050.215,50050.215
1563633,315813,0.0,35,-2733.0,-2733.0,7695.0,7695.0
2213404,100279,1.0,3,-113.0,-138.0,7598.34,7598.34
1840248,173520,1.0,14,-456.0,-495.0,50906.565,1926.72
2239428,360846,0.0,14,-2180.0,-2180.0,10.575,10.575
1543253,162319,3.0,21,-438.0,-438.0,29929.365,29929.365
1605436,148084,1.0,3,-897.0,-908.0,10870.02,10870.02
2708003,111745,1.0,7,-1087.0,-1098.0,15507.99,15507.99
1347478,126034,1.0,3,-1587.0,-1595.0,7845.525,7845.525
2538374,344933,2.0,8,-1303.0,-1313.0,28252.935,28252.935
2803831,378694,1.0,6,-966.0,-965.0,3154.545,3154.545
2428105,408373,1.0,4,-2347.0,-2346.0,31623.885,31623.885
2792117,186051,1.0,1,-2707.0,-2713.0,6397.425,6397.425
2062761,392003,1.0,11,-25.0,-35.0,11185.245,11185.245
1649012,355514,3.0,6,-671.0,-700.0,36005.58,8994.42
1871340,193694,1.0,1,-717.0,-733.0,12349.44,12349.44
1131866,236356,0.0,132,-236.0,-236.0,147.825,147.825
2482738,228920,0.0,75,-820.0,-820.0,143.82,143.82
1435246,416740,1.0,4,-447.0,-446.0,25582.23,25582.23
1794224,129284,0.0,18,-444.0,-444.0,137.385,137.385
2764917,242163,1.0,2,-2038.0,-2026.0,3444.165,3378.33
1449001,265044,1.0,15,-615.0,-636.0,11737.53,11737.53
2788567,228657,1.0,10,-755.0,-757.0,9129.78,9129.78
1595984,101500,0.0,59,-1430.0,-1430.0,11250.0,11250.0
2516987,322612,1.0,4,-309.0,-345.0,11985.615,11985.615
1595127,125616,0.0,48,-922.0,-922.0,3619.935,3619.935
1590791,229404,0.0,3,-269.0,-269.0,755.1,755.1
2759871,279085,1.0,10,-424.0,-425.0,65423.295,65423.295
1940057,110330,1.0,1,-588.0,-606.0,28120.005,28120.005
2686937,161615,0.0,34,-86.0,-86.0,212.31,212.31
2039160,225098,0.0,35,-1555.0,-1571.0,9000.0,9000.0
1688207,455436,0.0,43,-1682.0,-1694.0,4500.0,4500.0
2464733,278451,1.0,4,-1285.0,-1302.0,12836.52,12836.52
1691798,422102,0.0,26,-382.0,-382.0,225000.0,225000.0
1717154,337429,1.0,15,-736.0,-740.0,20222.505,20222.505
1014317,304942,0.0,13,-2663.0,-2663.0,3375.0,3375.0
1932568,356323,1.0,2,-118.0,-162.0,5437.53,5437.53
2153425,311911,1.0,13,-1110.0,-1117.0,5984.595,5984.595
1232793,346193,1.0,17,-1077.0,-1083.0,14339.025,14339.025
2748942,196501,0.0,30,-2287.0,-2287.0,301.68,301.68
1522759,376620,1.0,6,-2312.0,-2330.0,4406.445,4406.445
2036090,448314,1.0,2,-2426.0,-2436.0,3144.375,3144.375
2048299,174358,2.0,3,-152.0,-166.0,821.79,821.79
2693471,317389,2.0,17,-1343.0,-1343.0,21230.325,21230.325
2345880,310349,0.0,38,-1759.0,-1789.0,67.5,67.5
2506762,408043,1.0,13,-456.0,-458.0,36395.91,36395.91
1613277,168206,0.0,56,-1528.0,-1538.0,10800.0,10800.0
1242366,177488,1.0,2,-326.0,-333.0,23641.38,23641.38
2069373,246564,1.0,9,-2146.0,-2152.0,15034.32,15034.32
1609684,340673,1.0,9,-2468.0,-2470.0,14904.0,14904.0
1085070,393197,1.0,6,-2516.0,-2526.0,5483.43,5483.43
2408275,324857,1.0,1,-2030.0,-2042.0,10569.915,10569.915
1641938,347120,0.0,14,-158.0,-162.0,11847.465,11847.465
2246360,132935,1.0,1,-1244.0,-1245.0,47171.835,47171.835
1490750,321690,1.0,19,-560.0,-573.0,10826.595,10826.595
1084044,373831,1.0,6,-347.0,-357.0,8627.04,8627.04
1958631,354010,1.0,1,-998.0,-986.0,17971.425,40.41
2524024,234507,1.0,2,-586.0,-588.0,13927.23,13927.23
1082743,147751,1.0,23,-892.0,-914.0,8801.73,4363.74
1141503,360786,1.0,32,-148.0,-177.0,21709.125,3482.865
1369366,172976,0.0,53,-957.0,-957.0,285.345,285.345
2022869,416982,1.0,2,-2283.0,-2293.0,26437.86,26437.86
1472598,264609,0.0,70,-489.0,-491.0,2250.0,2250.0
1853968,170654,1.0,3,-58.0,-64.0,12037.725,12037.725
2575484,350115,1.0,8,-2435.0,-2435.0,2247.795,2247.795
1205189,135665,1.0,5,-875.0,-892.0,13173.705,13173.705
2261888,423100,1.0,4,-1453.0,-1478.0,3547.845,3547.845
1125419,353319,0.0,71,-716.0,-716.0,770.715,770.715
1335007,270408,1.0,7,-1078.0,-1086.0,4267.71,4267.71
1667215,419250,1.0,2,-2655.0,-2674.0,11244.375,11244.375
1539622,221680,1.0,1,-416.0,-431.0,5372.865,5372.865
2299716,137234,1.0,4,-229.0,-233.0,6070.545,6070.545
1914952,230706,0.0,40,-1582.0,-1582.0,116.325,116.325
2002294,411402,1.0,5,-650.0,-651.0,33490.485,33490.485
2833306,279125,0.0,29,-662.0,-663.0,9172.26,9172.26
1766145,256754,0.0,86,-1499.0,-1508.0,3375.0,3375.0
2015270,381628,1.0,9,-953.0,-966.0,19737.945,924.66
2693756,450298,1.0,2,-1973.0,-1991.0,4494.105,4494.105
1428939,253668,1.0,3,-681.0,-690.0,28019.115,28019.115
1332564,329137,5.0,9,-536.0,-553.0,11011.59,11011.59
1570233,362315,0.0,74,-1472.0,-1472.0,229.635,229.635
1210813,319981,0.0,31,-1322.0,-1339.0,5625.0,5625.0
2266162,194865,0.0,26,-211.0,-211.0,630.135,630.135
2597604,101316,3.0,5,-330.0,-354.0,10006.965,9912.105
1266727,106653,1.0,4,-1588.0,-1597.0,7799.175,7799.175
1847456,178886,1.0,7,-453.0,-453.0,3561.075,3561.075
1074527,304969,1.0,3,-146.0,-161.0,16344.54,16344.54
